Obj;2243,916016
Time;6987,000000
Vehicle;Orig;Dest;Dist;Rel;Dead;ServTime;DemDest;ArrTimeDest;ArrBattDest;ArrLoadDest;RecTime;PlugUsed;StartRecharging;
1;0;31;27,950850;0,000000;0,000000;0,000000;0;0,559017;8,409830;420;2,795085;1;0,559017
1;31;6;18,098803;3,660000;6,500000;0,240000;22;3,716078;10,380239;398;0,000000;0;0,000000
1;6;5;7,373317;10,160000;17,320000;0,250000;31;10,160000;8,905576;367;0,000000;0;0,000000
1;5;14;4,232492;11,870000;20,190001;0,470000;47;11,870000;8,059077;320;0,000000;0;0,000000
1;14;9;3,790513;9,690000;15,890000;0,510000;46;12,415811;7,300975;274;0,000000;0;0,000000
1;9;15;2,150346;12,670000;21,000000;0,190000;21;12,968818;6,870906;253;0,000000;0;0,000000
1;15;1;1,920027;7,620000;13,920000;0,290000;36;13,197218;6,486900;217;0,000000;0;0,000000
1;1;7;5,862875;12,380000;21,100000;0,460000;42;13,604475;5,314325;175;0,000000;0;0,000000
1;7;3;6,611049;11,170000;18,020000;0,340000;43;14,196696;3,992115;132;0,000000;0;0,000000
1;3;12;1,101136;12,380000;21,350000;0,250000;25;14,558719;3,771888;107;0,000000;0;0,000000
1;12;10;3,830836;11,920000;19,950001;0,310000;31;14,885335;3,005721;76;0,000000;0;0,000000
1;10;31;8,994677;0,000000;0,000000;0,000000;0;15,375229;1,206786;76;5,906370;1;15,375229
1;31;4;10,025858;13,740000;22,010000;0,460000;46;21,482117;11,014355;30;0,000000;0;0,000000
1;4;0;35,447395;0,000000;0,000000;0,000000;0;22,651064;3,924876;30;0,000000;1;0,000000
2;0;13;35,708878;2,100000;4,510000;0,290000;24;2,100000;6,858224;396;0,000000;0;0,000000
2;13;2;6,853882;2,230000;6,040000;0,460000;38;2,527077;5,487448;358;0,000000;0;0,000000
2;2;11;8,503187;4,930000;10,230000;0,540000;45;4,930000;3,786810;313;0,000000;0;0,000000
2;11;8;4,840589;7,410000;12,230000;0,270000;30;7,410000;2,818693;283;0,000000;0;0,000000
2;8;31;13,394066;0,000000;0,000000;0,000000;0;7,947881;0,139879;283;6,676491;1;7,947881
2;31;0;27,950850;0,000000;0,000000;0,000000;0;15,183390;7,902691;283;0,000000;1;0,000000
3;0;32;27,950850;0,000000;0,000000;0,000000;0;0,559017;8,409830;420;2,795085;1;0,559017
3;32;24;10,029781;2,430000;5,170000;0,240000;30;3,554698;11,994043;390;0,000000;0;0,000000
3;24;18;6,537345;8,850000;14,870000;0,400000;33;8,850000;10,686574;357;0,000000;0;0,000000
3;18;29;0,270740;6,230000;10,610000;0,290000;32;9,255415;10,632426;325;0,000000;0;0,000000
3;29;26;2,162802;6,200000;11,380000;0,470000;47;9,588671;10,199866;278;0,000000;0;0,000000
3;26;30;2,392092;8,620000;15,650000;0,410000;41;10,106513;9,721448;237;0,000000;0;0,000000
3;30;19;3,384347;11,530000;19,059999;0,310000;31;11,530000;9,044579;206;0,000000;0;0,000000
3;19;20;7,483427;9,450000;16,959999;0,450000;50;11,989669;7,547893;156;0,000000;0;0,000000
3;20;27;8,173567;14,920000;23,969999;0,240000;27;14,920000;5,913179;129;0,000000;0;0,000000
3;27;17;5,870332;13,750000;22,959999;0,380000;42;15,277407;4,739113;87;0,000000;0;0,000000
3;17;21;4,170766;13,570000;23,150000;0,320000;32;15,740822;3,904960;55;0,000000;0;0,000000
3;21;22;2,631540;14,980000;25,100000;0,360000;33;16,113453;3,378652;22;0,000000;0;0,000000
3;22;32;10,075399;0,000000;0,000000;0,000000;0;16,674961;1,363572;22;3,519241;1;16,674961
3;32;0;27,950850;0,000000;0,000000;0,000000;0;20,753220;2,811883;22;0,000000;1;0,000000
4;0;23;40,728790;1,240000;2,870000;0,240000;24;1,240000;5,854241;396;0,000000;0;0,000000
4;23;25;5,707898;1,650000;4,320000;0,350000;29;1,650000;4,712662;367;0,000000;0;0,000000
4;25;16;2,146742;7,450000;13,390000;0,410000;41;7,450000;4,283313;326;0,000000;0;0,000000
4;16;28;5,448823;6,200000;12,010000;0,260000;29;7,968976;3,193549;297;0,000000;0;0,000000
4;28;32;13,074626;0,000000;0,000000;0,000000;0;8,490469;0,578624;297;3,793366;1;8,490469
4;32;0;27,950850;0,000000;0,000000;0,000000;0;12,842852;2,575186;297;0,000000;1;0,000000
