Obj;2146,286621
Time;51188,000000
Vehicle;Orig;Dest;Dist;Rel;Dead;ServTime;DemDest;ArrTimeDest;ArrBattDest;ArrLoadDest;RecTime;PlugUsed;StartRecharging;
1;0;31;27,950850;0,000000;0,000000;0,000000;0;0,559017;9,807373;422;1,397542;1;0,559017
1;31;6;9,228586;9,480000;17,070000;0,490000;41;9,480000;12,615712;381;0,000000;0;0,000000
1;6;5;6,216310;9,140000;15,980000;0,450000;50;10,094325;11,683266;331;0,000000;0;0,000000
1;5;3;3,874856;8,060000;14,230000;0,210000;21;10,621822;11,102037;310;0,000000;0;0,000000
1;3;15;2,390837;9,260000;15,220000;0,300000;30;10,879639;10,743412;280;0,000000;0;0,000000
1;15;10;6,036773;15,680000;25,940001;0,190000;21;15,680000;9,837896;259;0,000000;0;0,000000
1;10;13;2,102022;9,530000;16,430000;0,410000;34;15,912041;9,522593;225;0,000000;0;0,000000
1;13;12;0,908019;14,370000;24,480000;0,450000;41;16,340200;9,386390;184;0,000000;0;0,000000
1;12;1;1,070560;13,620000;22,170000;0,280000;23;16,811613;9,225805;161;0,000000;0;0,000000
1;1;4;4,743183;11,520000;20,200001;0,170000;21;17,186478;8,514328;140;0,000000;0;0,000000
1;4;9;3,180252;12,180000;19,670000;0,430000;43;17,420082;8,037291;97;0,000000;0;0,000000
1;9;7;4,998740;14,040000;22,389999;0,250000;31;17,950058;7,287479;66;0,000000;0;0,000000
1;7;0;32,907631;0,000000;0,000000;0,000000;0;18,858212;2,351335;66;0,000000;1;0,000000
2;0;14;36,492962;3,700000;7,580000;0,420000;38;3,700000;8,526055;384;0,000000;0;0,000000
2;14;11;7,335674;3,840000;8,480000;0,380000;42;4,266713;7,425704;342;0,000000;0;0,000000
2;11;8;7,787225;3,900000;7,340000;0,280000;35;4,802458;6,257620;307;0,000000;0;0,000000
2;8;2;7,403571;6,800000;12,920000;0,380000;48;6,800000;5,147085;259;0,000000;0;0,000000
2;2;31;12,325946;0,000000;0,000000;0,000000;0;7,426519;3,298193;259;2,431761;1;7,426519
2;31;0;27,950850;0,000000;0,000000;0,000000;0;10,417297;6,400849;259;0,000000;1;0,000000
3;0;32;27,950850;0,000000;0,000000;0,000000;0;0,559017;9,807373;422;1,397542;1;0,559017
3;32;26;14,510808;13,210000;21,160000;0,380000;42;13,210000;11,823379;380;0,000000;0;0,000000
3;26;24;1,802501;13,400000;22,139999;0,490000;45;13,626050;11,553003;335;0,000000;0;0,000000
3;24;19;3,305044;9,030000;15,200000;0,300000;27;14,182151;11,057247;308;0,000000;0;0,000000
3;19;16;9,498515;8,500000;14,820000;0,280000;25;14,672121;9,632470;283;0,000000;0;0,000000
3;16;23;6,229389;11,140000;19,190001;0,280000;35;15,076709;8,698062;248;0,000000;0;0,000000
3;23;20;6,471491;10,030000;16,770000;0,340000;31;15,486138;7,727338;217;0,000000;0;0,000000
3;20;28;4,651074;13,120000;21,120001;0,260000;29;15,919159;7,029677;188;0,000000;0;0,000000
3;28;29;2,312619;15,720000;24,709999;0,490000;41;16,225412;6,682785;147;0,000000;0;0,000000
3;29;22;7,611893;10,690000;18,360001;0,200000;22;16,867649;5,541000;125;0,000000;0;0,000000
3;22;0;34,727356;0,000000;0,000000;0,000000;0;17,762197;0,331897;125;0,000000;1;0,000000
4;0;18;43,106903;1,670000;4,140000;0,530000;48;1,670000;7,533964;374;0,000000;0;0,000000
4;18;21;3,912338;3,190000;7,610000;0,270000;30;3,190000;6,947114;344;0,000000;0;0,000000
4;21;25;7,912528;3,460000;6,950000;0,480000;48;3,618250;5,760234;296;0,000000;0;0,000000
4;25;17;1,077868;4,190000;8,530000;0,290000;32;4,190000;5,598554;264;0,000000;0;0,000000
4;17;27;8,007697;6,010000;11,950000;0,340000;31;6,010000;4,397399;233;0,000000;0;0,000000
4;27;30;6,596036;7,300000;12,750000;0,560000;47;7,300000;3,407994;186;0,000000;0;0,000000
4;30;32;6,716725;0,000000;0,000000;0,000000;0;7,994335;2,400485;186;1,563870;1;7,994335
4;32;0;27,950850;0,000000;0,000000;0,000000;0;10,117222;2,899467;186;0,000000;1;0,000000
