Obj;2087,479248
Time;53084,000000
Vehicle;Orig;Dest;Dist;Rel;Dead;ServTime;DemDest;ArrTimeDest;ArrBattDest;ArrLoadDest;RecTime;PlugUsed;StartRecharging;
1;0;31;27,950850;0,000000;0,000000;0,000000;0;0,559017;9,807373;422;1,397542;1;0,559017
1;31;14;8,572421;3,700000;7,580000;0,420000;38;3,700000;12,714137;384;0,000000;0;0,000000
1;14;6;2,629450;9,480000;17,070000;0,490000;41;9,480000;12,319719;343;0,000000;0;0,000000
1;6;15;7,145831;9,260000;15,220000;0,300000;30;10,112916;11,247845;313;0,000000;0;0,000000
1;15;3;2,390837;8,060000;14,230000;0,210000;21;10,460732;10,889219;292;0,000000;0;0,000000
1;3;2;0,939413;6,800000;12,920000;0,380000;48;10,689521;10,748307;244;0,000000;0;0,000000
1;2;10;5,123786;15,680000;25,940001;0,190000;21;15,680000;9,979739;223;0,000000;0;0,000000
1;10;1;2,540020;13,620000;22,170000;0,280000;23;15,920800;9,598736;200;0,000000;0;0,000000
1;1;13;1,178899;9,530000;16,430000;0,410000;34;16,224379;9,421901;166;0,000000;0;0,000000
1;13;12;0,908019;14,370000;24,480000;0,450000;41;16,652538;9,285698;125;0,000000;0;0,000000
1;12;4;4,825484;11,520000;20,200001;0,170000;21;17,199049;8,561875;104;0,000000;0;0,000000
1;4;9;3,180252;12,180000;19,670000;0,430000;43;17,432653;8,084838;61;0,000000;0;0,000000
1;9;7;4,998740;14,040000;22,389999;0,250000;31;17,962629;7,335027;30;0,000000;0;0,000000
1;7;0;32,907631;0,000000;0,000000;0,000000;0;18,870783;2,398882;30;0,000000;1;0,000000
2;0;8;43,457851;3,900000;7,340000;0,280000;35;3,900000;7,481322;387;0,000000;0;0,000000
2;8;11;7,787225;3,840000;8,480000;0,380000;42;4,335745;6,313238;345;0,000000;0;0,000000
2;11;5;7,865331;9,140000;15,980000;0,450000;50;9,140000;5,133439;295;0,000000;0;0,000000
2;5;31;9,125967;0,000000;0,000000;0,000000;0;9,772519;3,764544;295;1,634991;1;9,772519
2;31;0;27,950850;0,000000;0,000000;0,000000;0;11,966528;4,476890;295;0,000000;1;0,000000
3;0;32;27,950850;0,000000;0,000000;0,000000;0;0,559017;9,807373;422;1,397542;1;0,559017
3;32;21;14,391220;3,190000;7,610000;0,270000;30;3,190000;11,841317;392;0,000000;0;0,000000
3;21;18;3,912338;1,670000;4,140000;0,530000;48;3,538247;11,254466;344;0,000000;0;0,000000
3;18;17;11,230800;4,190000;8,530000;0,290000;32;4,292863;9,569846;312;0,000000;0;0,000000
3;17;25;1,077868;3,460000;6,950000;0,480000;48;4,604420;9,408166;264;0,000000;0;0,000000
3;25;23;1,286895;11,140000;19,190001;0,280000;35;11,140000;9,215132;229;0,000000;0;0,000000
3;23;16;6,229389;8,500000;14,820000;0,280000;25;11,544588;8,280724;204;0,000000;0;0,000000
3;16;29;6,906517;15,720000;24,709999;0,490000;41;15,720001;7,244746;163;0,000000;0;0,000000
3;29;28;2,312619;13,120000;21,120001;0,260000;29;16,256254;6,897853;134;0,000000;0;0,000000
3;28;24;8,255648;13,400000;22,139999;0,490000;45;16,681368;5,659506;89;0,000000;0;0,000000
3;24;26;1,802501;13,210000;21,160000;0,380000;42;17,207418;5,389131;47;0,000000;0;0,000000
3;26;22;4,588899;10,690000;18,360001;0,200000;22;17,679195;4,700796;25;0,000000;0;0,000000
3;22;32;11,010867;0,000000;0,000000;0,000000;0;18,099413;3,049166;25;1,922197;1;18,099413
3;32;0;27,950850;0,000000;0,000000;0,000000;0;20,580627;4,623130;25;0,000000;1;0,000000
4;0;19;37,875511;9,030000;15,200000;0,300000;27;9,030000;8,318673;395;0,000000;0;0,000000
4;19;27;4,016591;6,010000;11,950000;0,340000;31;9,410332;7,716185;364;0,000000;0;0,000000
4;27;30;6,596036;7,300000;12,750000;0,560000;47;9,882253;6,726779;317;0,000000;0;0,000000
4;30;20;2,730457;10,030000;16,770000;0,340000;31;10,496862;6,317210;286;0,000000;0;0,000000
4;20;0;35,891140;0,000000;0,000000;0,000000;0;11,554686;0,933539;286;0,000000;1;0,000000
